ID,Lat,Lon,Target,vhDesc_month1,VVAscDesc_month1,vhDesc_month2,VVAscDesc_month2,vhDesc_month3,VVAscDesc_month3,vhDesc_month4,VVAscDesc_month4,vhDesc_month5,VVAscDesc_month5,vhDesc_month6,VVAscDesc_month6,vhDesc_month7,VVAscDesc_month7,vhDesc_month8,VVAscDesc_month8,vhDesc_month9,VVAscDesc_month9,vhDesc_month10,VVAscDesc_month10,vhDesc_month11,VVAscDesc_month11,vhDesc_month12,VVAscDesc_month12
ID_4AGW6XX8TLRA,14.237938,33.339355,0,-20.61351884268352,-11.04614948542112,-18.245559874166574,-11.422344183983,-18.23453568806867,-10.544314255437014,-19.514998516306402,-12.82657759764915,-17.961929005736263,-14.951137124741843,-21.17441490085398,-9.701065435345939,-19.789654094372437,-13.231652074408634,-19.019520716537563,-11.099419156520934,-20.363096156329195,-12.383933128326932,-18.880655861588643,-13.447740631564479,-18.73375016275718,-13.066475675794011,-17.06108374142041,-9.366500327764069
ID_QRO4ZSVSC9KF,14.406282,33.369179,0,-14.39371402328753,-8.47348875347769,-17.102847608564716,-8.166435795403503,-15.32173142111081,-8.025843803721004,-17.85347498363935,-11.378078606690153,-17.755750743575373,-9.660719777650462,-18.194215691301547,-12.658777548031198,-16.68591703797264,-11.264278169411602,-18.08574963736894,-11.1677251860082,-16.513360706247223,-9.888680775490926,-14.563195441416699,-10.862728518218567,-16.52911307197583,-12.431387381688562,-17.96579379547485,-11.567910678044582
ID_MN4R8RX3GZBH,14.321751,33.294349,1,-16.91125621857201,-10.678404982723174,-21.69884652230842,-12.000144467700572,-18.891224970097014,-10.209728670221113,-20.31374214713361,-9.28974252738016,-20.015871630943497,-11.439555846102705,-19.67704389140795,-9.04277397803038,-18.42539747955628,-12.413033969284783,-19.868489342104137,-10.313028435310585,-19.27315705990733,-10.822755196983527,-23.600134632932303,-15.512431761820713,-25.012817981997095,-15.829987763370719,-23.91143624136147,-11.239290899532302
ID_M0757ERFGWKI,14.411672,33.466377,0,-15.150344846964186,-7.175377409394062,-16.91521921040873,-8.264570056919599,-15.162591746567932,-7.263688885631445,-18.45409956627764,-9.177906933331158,-16.6880446272273,-9.312773565069666,-18.310824070034094,-9.759931270586788,-18.921125551394546,-10.039374234220308,-16.454492248706075,-8.634734838290159,-14.742650005432083,-8.310904733284373,-15.750107945139614,-8.241609183565012,-16.291436119144173,-8.049006917786766,-16.938034312007492,-9.133948673435777
ID_5CRKV8P1VRCF,14.350587,33.390469,1,-25.333274967945115,-9.748605257803673,-22.10143679929018,-11.879983533976187,-16.620142792108915,-8.669059156519811,-19.142204071696973,-11.24477541073118,-19.357121839473425,-13.729161667325542,-23.017288972616516,-14.36740737207011,-20.170699497923987,-11.579263331478247,-17.563342683544448,-10.08827884678408,-17.12676580057183,-8.998111420259068,-24.309716620981924,-16.581322579568376,-26.370657607282908,-16.331702753475863,-25.504190798667054,-10.720251771919516
ID_L77S427OJB9X,14.230212,33.267669,1,-19.907468527975105,-4.927464987286569,-16.008680129173268,-10.321080206762339,-14.77901120512819,-8.618088759399464,-15.179176142518157,-8.766972044277077,-16.894772520784322,-8.533892626191305,-18.51654975350425,-8.452232472411701,-21.096719794560464,-13.423862201126576,-19.295945167761797,-12.571732130182273,-23.043572628060943,-10.85569511363397,-18.936413402819248,-12.041453087336278,-16.960819466817412,-16.243179651572778,-23.16841880763166,-9.12087081375439
ID_JTWT15CINHCS,14.179008,33.196882,0,-24.941187591688333,-10.849796785390174,-21.233081430194925,-11.90172823994003,-20.594641722224566,-8.956881394233337,-14.553528627896513,-10.204248151344938,-21.070847974684213,-14.669222882834484,-24.566652765666177,-15.31153055947161,-25.123868601523046,-15.221810372656867,-26.77699587760963,-12.332294992064888,-26.7208014302832,-14.566531983742097,-29.127230409014825,-15.173575273574873,-25.782456362866064,-15.34721730880549,-28.013406620882947,-12.345787778483112
ID_H15XA1BK62U3,14.465122,33.407088,0,-21.47703306914841,-14.23573414610415,-19.454437983991912,-13.395638624181254,-19.74858252436914,-12.934555651888358,-20.334478775489494,-14.215209489030945,-20.787151941381417,-13.653162552644806,-21.593618540807825,-14.76221563648949,-22.666866117500017,-13.785283986131372,-19.7909837433057,-12.605431084489764,-22.41650085550504,-16.293993423863462,-21.4581303294026,-13.834708833018723,-20.273831558741332,-13.84835244729714,-22.55417683762924,-16.06809959795638
ID_UQ0ZQLG44LAP,14.323907,33.37906,1,-20.717618401239253,-11.814428395701347,-24.457578541647504,-13.009864001469854,-18.350508376864667,-11.227037109838736,-20.184008361994678,-13.988185659789622,-19.40639180246049,-9.783522373965969,-19.508820155900686,-10.961573801933518,-22.151303023672728,-11.468896345981436,-21.03603693884398,-15.871290156725891,-17.708639462585005,-13.780193518957143,-25.690014129561224,-14.644737066934738,-28.71564462450162,-17.066048789214356,-22.028849379055988,-12.592163203159524
ID_5923M16UB37G,14.405025,33.511113,0,-10.91467467063871,-5.8350199661384785,-11.477122781020576,-6.661389674657728,-14.213713713440793,-6.3057213600105175,-14.91236772872874,-6.227527428878616,-14.914086124357468,-7.598143267472578,-12.656976638857449,-8.412684976441904,-13.718099514271524,-7.967072654738142,-15.069295395180555,-9.600963138204618,-15.656059372740724,-8.540168979844536,-14.229774978051001,-9.162181335956916,-15.072994379453931,-9.383248430018742,-18.684584235278564,-7.636081526939869
ID_CC3ZIA13GUCA,14.31124,33.575971,1,-16.740120769349243,-7.670014724081504,-17.849418617933967,-9.316145655341064,-18.618123222278918,-9.067388201112545,-19.976884670185274,-13.923129395112804,-23.81723232539535,-10.966015834324429,-23.16776008838006,-11.749266282774066,-18.402889743118163,-9.503726554585489,-23.28691008714816,-12.599782740006196,-22.75976153384565,-11.987744319544337,-19.777624612747378,-12.021866661522605,-19.804263488060144,-9.98166706543971,-18.488020434972658,-8.370572834127374
ID_CS2720GS5NBU,14.349509,33.220238,1,-26.733598259261743,-17.034477572318167,-25.21801053502595,-14.854390098803572,-21.12856360598128,-10.273144517877435,-21.02001314015328,-8.763703475071656,-19.635229410992,-8.900362967465993,-16.39475322300173,-5.526823151259972,-20.77110900941812,-9.541866103639348,-21.380856841675577,-13.226668223433109,-22.649213020611352,-12.574589251878379,-25.261548476350473,-9.640606060171645,-24.187888962089183,-10.519276223825084,-24.983620235036334,-12.579106845282787
ID_4I0JOPFCLY0B,14.414457,33.372053,0,-16.537496576320503,-10.07487389892414,-15.720305641646789,-11.299414537308266,-15.222619342579065,-10.28993948552548,-16.162380862376573,-16.028635044241568,-21.117331742713407,-12.093429311388926,-21.324734964311958,-13.112149883909318,-18.768325236683463,-13.156116777169297,-16.341644862806874,-10.288440744646707,-19.25692836576221,-10.567795978347734,-15.38903100391639,-10.42773472837621,-17.643001904905148,-7.132086174151192,-14.415743592051587,-12.321705752728073
ID_M0KTI9VR7TU2,14.347892,33.191402,0,-17.226580709158934,-10.791638874043855,-16.784725351599963,-11.504219881000662,-17.825635671628508,-9.095856502245086,-19.677169409671713,-12.027701862869185,-19.80722995771457,-10.920159465890883,-15.555995039233038,-15.244259236385936,-19.839915504141455,-10.401687136384691,-19.803391656806262,-11.828368059977986,-20.29155947080388,-10.956898367377795,-17.905056716944326,-12.076645069616283,-19.874535316270638,-11.85078228394713,-19.99644667960732,-11.833319485611506
ID_4UQHTOD24EQ8,14.464134,33.292822,1,-18.089419950123784,-7.821955183052254,-14.645411940984397,-9.059245734623929,-15.347450272507885,-7.36299409976073,-15.50340155625236,-8.70229195362082,-18.209594768683356,-11.004782833856117,-21.317525796037078,-12.534339149280914,-21.90596268160571,-9.893700167549019,-26.392200789045823,-13.865336317800601,-24.793035907509672,-12.167278859145178,-21.69059589887281,-12.34112700081008,-25.344546126622554,-13.347545104360531,-24.989782620738833,-9.152032400316587
ID_9QLO9VANLKAI,14.281147,33.216196,1,-24.834137039323892,-8.909566907110893,-27.15375001160894,-11.283967122660034,-21.14730647252797,-7.916863116938906,-20.32135437634494,-12.536017743677718,-16.281337409148936,-6.934799095677241,-15.893042969010086,-6.671496898811321,-15.359168788324064,-9.777912422697588,-17.609166153014712,-8.969139383939273,-22.29315120958763,-8.765077819114977,-18.08824338501541,-10.937297705903704,-16.371524569736813,-8.32273877364072,-25.129321354768678,-12.935719647543332
ID_8FM5IQCUHGQ0,14.251053,33.399452,0,-18.544467592698958,-12.344304610294657,-18.323954626986005,-12.781763175097598,-18.468268867233707,-10.881539357808741,-21.886709065666828,-13.946965481875049,-18.090679850219267,-13.701546404264715,-17.921237046233806,-14.719789174516668,-20.97189269982436,-13.351498545062157,-19.290555068142595,-13.007054275202753,-20.45697967170543,-12.905158992897663,-17.48070823132005,-12.514349239448638,-13.962695488992207,-13.384467934247876,-19.05502573435336,-14.29088655737791
ID_P0F55LV63H2O,14.305851,33.199038,0,-18.487273270655376,-10.174699263418198,-16.195505142931882,-10.363015120595199,-17.26675174901981,-9.388956589153045,-19.12187421769524,-14.476434033010749,-17.58322078259016,-11.024253361785265,-17.53711665965481,-12.184076439855808,-18.883187254170448,-12.221997145497502,-19.36441895090522,-11.332368615407304,-20.044538832281926,-12.57493886900714,-17.211345149136346,-13.182067542070513,-16.793906631842507,-7.827501342862547,-16.925149013414817,-9.283738813202852
ID_Z2K1GKR70ORT,14.420026,33.361633,1,-21.173182913294358,-9.936002643891412,-21.602088082263737,-13.387728266323863,-14.195995737230552,-7.435816894244982,-14.353951626432991,-5.337580643033385,-15.709235786138436,-10.446691409039616,-19.30585055637807,-9.640256461837156,-22.400301082868836,-14.278993902662094,-27.452020827701453,-15.202802260142057,-27.819846506116946,-14.28866616872559,-24.875167216134564,-15.54449894816934,-30.788944510261196,-19.356363094779656,-29.198804964428792,-13.202854417612631
ID_ID9HVQWQOUJW,14.326422,33.248625,0,-24.437652841638656,-9.648250619330966,-20.834117200945325,-8.99913792739737,-21.03940904797864,-10.136379975224314,-20.661083923063543,-10.322469177096911,-21.578793560654542,-14.49120106589431,-23.975626316485776,-14.546042413812096,-20.24485639513119,-14.78091889266833,-22.261053885777148,-15.137207379524792,-23.687694594883812,-12.980116079356998,-23.301748163237832,-12.908417646742375,-22.886366871495575,-13.965653862035815,-22.089690494652015,-11.223739327772769
ID_D4HUKZGD668S,14.432872,33.265154,0,-21.806907130694025,-10.221059067353421,-14.788830657382894,-3.7593613885995056,-16.660501902709683,-2.806908886562907,-19.107541006763945,-5.075062034466569,-15.113597125466603,-5.049456841155439,-14.514657813470176,-4.736617593062553,-14.514844298822219,-10.096290375092481,-16.82883804226092,-3.72867699219003,-16.768440344108868,-9.162906804081898,-18.772271088556277,-13.42269692299618,-19.120749908113673,-18.592272019233867,-26.10202037920859,-12.025815636682058
ID_60X28A4AC87N,14.329925,33.558364,0,-12.930476187023379,-11.032684726610475,-14.574869660048629,-9.221022699960614,-14.167407935661856,-8.98897537619242,-16.619613782483675,-10.552097072784875,-15.373801368016283,-9.44708493935092,-13.176467215453481,-10.092421117971599,-15.565672848679123,-9.676765829194203,-14.065062949648398,-8.006878215541695,-16.239273070800472,-8.943423533160422,-16.617187277666414,-9.645390183194001,-17.451853044774317,-7.816359937794904,-11.031050172617938,-9.112709820382072
ID_QWG70QONWXEK,14.421374,33.353818,1,-23.906610343234735,-9.844384843860759,-23.78499944041919,-13.90574146928764,-19.11414281654696,-10.572537632234045,-20.370113049371447,-10.79556544399044,-24.365338890031513,-11.88417981074865,-20.5249520235744,-10.890608918966286,-20.26491806145363,-10.311350570769372,-16.90744162755903,-9.655802867797455,-19.715267702828047,-13.183125564399267,-25.87664294862388,-13.81363785791625,-23.556522138694373,-14.361297248962517,-21.01739349642111,-10.55882497899222
ID_QXSKQXHDV2DF,14.45003,33.1446,0,-18.663938403484796,-15.01019632338455,-15.342313267118834,-11.89089818931751,-16.833761334733968,-11.738543081876974,-16.534748181438864,-14.452050943267254,-21.385301438353366,-13.430644470080821,-18.008371631213215,-11.653297472758481,-19.229824310380508,-14.031441123405827,-21.756855634344387,-13.557508161226707,-19.70114609462577,-13.63092474830548,-19.15016058276486,-12.671830604545104,-24.32759048007927,-12.544603291116891,-18.17897967889787,-10.621038565407064
ID_YHKP9F4GGSYU,14.409875,33.422539,1,-24.921197704106618,-10.756698455204377,-17.507318256150125,-10.840531346505562,-13.75240691988262,-7.353731224728866,-16.68438771466763,-9.38763913610209,-15.548092580802034,-10.795871489578655,-20.057724482123206,-14.359527440754423,-23.18391059929042,-14.253689719350481,-24.65761734033357,-12.859325004553403,-26.529818220541046,-13.078233467768964,-29.360081375074195,-16.367113072274776,-26.23364149238436,-17.66520982956729,-22.12211100830035,-13.209500786621872
ID_YA1HP64AXU0D,14.242879,33.298392,1,-22.136789358973562,-4.6424972651815395,-15.610948147732321,-10.97140225724535,-16.712799128618908,-8.895553290807767,-13.991094750370365,-8.96520237604713,-16.535808678613524,-10.055601064797758,-19.76087504665192,-12.255297401988425,-22.757713848249036,-12.320806876924976,-23.422883374637102,-13.049107724652679,-25.78536659640086,-15.626413036652716,-27.911812809861555,-14.695255160021368,-25.06065519821017,-19.436978978021273,-28.40921004183388,-10.637067748811424
ID_U383CJ7LI2U8,14.547497,33.201014,1,-20.728407564895445,-9.079291738386631,-15.504582144334364,-9.020232275142044,-16.188982462109337,-8.765324413309811,-15.805567094306337,-6.706617482634122,-14.41981704413048,-8.673059555930477,-17.18601508164859,-11.802311210147938,-23.15925149779048,-13.225128440699173,-23.254678830930448,-12.522569427240716,-30.240382710478936,-14.25691320682291,-26.287729141677232,-19.170110594700482,-22.083928591962405,-17.603354324594807,-25.35491322657141,-12.212740936815878
ID_MZJTQZIAJT9K,14.386789,33.527462,0,-14.880466787028135,-6.503062699972038,-15.097542354707665,-8.416607120883693,-16.648428563354692,-4.101126830540432,-16.2408385459059,-7.191495265419917,-15.51014300280232,-5.778040917055156,-17.035905869652886,-6.38326520417707,-17.16726154865111,-5.771651127291394,-16.276970511761938,-6.778679215441788,-14.246536362923873,-6.487179529208447,-15.048759968552554,-7.298199075644661,-16.055449260128427,-7.929547282275957,-15.764560955816622,-8.1367404808387
ID_U18MJQJXLL7X,14.237579,33.338906,0,-15.734125887821024,-8.741696734294841,-16.096673510381844,-10.219132234200757,-15.407113403446141,-9.299678854221854,-14.766625470052016,-9.240418322041572,-14.066162959759387,-9.810850758427634,-17.01854653169694,-9.54915779339103,-15.55963618565705,-9.80630396562983,-15.704655233505806,-10.510181084276416,-13.880561622806384,-9.069747622005613,-17.408620186396938,-10.201088658569454,-20.99258454522608,-6.735630236449987,-13.925089443730723,-8.522829322347995
ID_2MDH24SNO2DN,14.360738,33.198409,1,-20.411550567066815,-10.921884288799196,-24.964503938015252,-10.14463956663431,-19.467521684590174,-8.663802364117243,-23.70935505250863,-10.701295890177764,-23.92289052520503,-10.47810130475771,-20.242168095052527,-12.15277339950411,-25.42034274740186,-13.48232744216489,-22.221088681609242,-12.381951553177313,-21.86960211092808,-12.212759665395145,-20.753673430938722,-13.190416219028574,-24.373376373332395,-13.577868763060046,-28.94131002075555,-14.882786217994308
ID_CS3ODWQ47TX2,14.128164,33.303243,0,-17.480789728910455,-8.835611671366252,-16.78439239048423,-7.525329352573907,-18.938056347050455,-11.7379544800217,-21.681867429233563,-14.65160925074992,-19.522682988540378,-12.763724725897882,-20.30768070755982,-12.621848761913984,-18.828637800868893,-13.08638546279993,-20.220709236058077,-11.749808935999065,-19.121712901235853,-11.290581119025015,-18.27543657616736,-9.958408626844115,-17.866575930583895,-11.310388498166873,-19.24943425715317,-11.360892591077771
ID_46736JKW53WH,14.239824,33.221316,1,-19.56632358254593,-9.586158155958461,-15.233936776300427,-12.9039397122379,-14.020591142155444,-8.982895304411535,-12.789435751991231,-8.660875913531035,-15.839342440484643,-8.325103029021292,-29.21336753681617,-14.275296155503082,-27.360531940320026,-15.418259380483272,-27.488406339851537,-16.724946631234065,-26.998876063164584,-15.77138191956166,-25.298559720064247,-16.602383395031108,-29.999429530950326,-16.80711881435466,-24.974960951122178,-10.756821621974424
ID_L4TQOIWZM7LP,14.389124,33.551806,0,-15.579361129785843,-7.416293072570787,-16.358039069253582,-7.288196627117803,-14.392529539786997,-7.3531418271716085,-16.926694255836136,-8.580376415598662,-17.49852340148079,-8.703531703154415,-17.032340340752107,-9.838234947233794,-17.53947410497062,-9.758120623643114,-15.92688701403088,-6.637438858315664,-15.430444775221517,-8.355526365479642,-16.11933799416089,-9.1983487570076,-15.740806129703175,-8.828734273068534,-16.582362161512332,-9.092182749543975
ID_5L4XPM4IG5TO,14.393077,33.437361,0,-17.910559949501437,-10.089416087537229,-16.36419007320773,-9.650556109398014,-16.01164029016969,-10.704503378618336,-16.750393070815782,-9.294527200369762,-18.112412967681507,-12.76034056932095,-18.372898244998247,-13.250651541986276,-19.38928343656151,-12.058505322955705,-17.89844583006743,-12.6873488170138,-18.027527845788292,-12.994610346912513,-16.45354676179959,-11.13199891802849,-19.09394102679161,-9.800098884707214,-17.48903618320951,-11.646599049224733
ID_2H0JYIM18W7D,14.408528,33.353009,0,-16.194783533993284,-10.679330002624276,-15.380576900324622,-9.709694819393452,-16.442851177122154,-7.3158169260501,-16.385597783892592,-7.821552211975676,-19.637871698312516,-11.622688021836092,-17.61550983195013,-10.503143023095404,-18.553790031240545,-12.960351880118933,-17.275249523758504,-10.413950689328118,-18.34869457789454,-11.659404707628667,-14.417112329247669,-11.996846547341644,-18.279584229475734,-10.176521232144609,-16.43956350217256,-11.538086824957164
ID_NZ7YJHBCAT9V,14.425955,33.521982,0,-17.30395426310184,-8.31065088306359,-16.764025510391914,-10.75970968440151,-15.693658991827558,-8.997180311580411,-16.317807767508025,-8.641612945938125,-15.059316271106855,-11.56417603764034,-14.835421447044556,-12.50892165625648,-14.658772434515067,-11.911532775501906,-17.68361816078632,-9.459989773454188,-15.900484736997033,-10.279820401290866,-14.462321871201945,-9.550654704925652,-15.956351998148284,-11.644994035418815,-17.413075315551517,-10.939149098452601
ID_J6OL3TRUPMDK,14.424788,33.243415,1,-19.043381703800417,-8.794841496585542,-21.370378569077047,-8.380526664283149,-21.068184365251053,-9.22412563146517,-22.28259425670538,-10.390488382241418,-19.32710132786649,-9.483403992370471,-21.41148975675131,-8.96479477306416,-18.608464034640843,-11.236879350785124,-18.266517509752433,-14.17700020748513,-20.961397620965492,-14.870847755359756,-24.102041294539106,-13.729209255464305,-27.424101381998685,-16.27165110716635,-22.664914782604267,-8.325859561812814
ID_QZG4SOYYNIOS,14.306839,33.573096,1,-17.023359533590607,-9.741054163845199,-17.09010184960364,-11.07405433963371,-14.590578467170104,-7.7386375408438335,-20.473364847475672,-11.527463271720801,-19.90695063526518,-10.453358438181748,-20.01967146199622,-12.50865012911424,-20.84558198520317,-12.054119244060171,-24.318248953986316,-11.62597100099111,-26.04754600593405,-15.605614433748595,-22.53899936688063,-16.150073472181464,-21.805265001202127,-12.347383260023866,-16.768585489243222,-10.312754415941884
ID_9RE9D6R7I9P1,14.531148,33.271442,0,-14.479119240896908,-9.713199969872186,-13.343039728528181,-7.140760613571137,-12.861853454084352,-6.447680492206433,-12.992919970187613,-8.092304963652435,-12.671182818344002,-11.439524573438385,-13.565951351244,-7.886133258404831,-13.013518090943387,-7.396742463844087,-11.634431313692987,-9.144290194214243,-12.38847052428298,-7.391514350920957,-10.502949022842303,-6.4796673179918844,-14.050061416855852,-8.294860952316153,-13.218295945882696,-11.13529658656929
ID_ZALM8ZK1GJZ9,14.49279,33.212153,1,-23.746222533331736,-8.056323589040243,-34.99736678829275,-15.022665200581333,-15.043406642119187,-7.464050912571097,-22.3462019147576,-10.772663323152738,-17.961982445591477,-8.785058596869776,-18.778247072754745,-11.773553126074125,-18.8760038487876,-13.536456428095406,-17.51792199376598,-10.798677374070557,-22.848962414190655,-16.01350005676954,-25.128801753463442,-15.30694859230559,-24.56382782684706,-16.525169787387092,-22.225957329236486,-13.33946819341601
ID_G9XIHB4LEQPF,14.378434,33.550639,0,-15.313966860354848,-5.042909980477218,-14.931243759669925,-7.7661059235881424,-12.61220547073701,-4.252811966297422,-18.018391078385765,-5.171798335665734,-16.519315610083616,-6.230973966825256,-16.577520240930852,-9.058269766413868,-15.59650141906782,-6.291056124425998,-17.14283220715644,-7.0835153296384625,-15.905483676257465,-6.943419931398242,-16.040859684101328,-6.896197582799209,-15.395228603640236,-5.830588750928719,-16.60032532475888,-5.447356309215547
ID_RHVOPQ4DR0P1,14.255365,33.262818,1,-20.72740528869171,-7.600415141904752,-19.658156637126847,-9.879107152812743,-19.870843213268746,-6.868692356302958,-21.252637490323707,-7.749770342644705,-23.71738416646011,-10.30397726009845,-21.43820933679841,-6.507830109811192,-23.711400293422788,-8.67313902181064,-18.001659250492054,-11.04114344721945,-18.012728856253915,-10.85620195632803,-22.68151156551582,-11.07335580095732,-26.470583932168637,-14.077404671001448,-22.726258144452064,-12.196078105874296
ID_JQXR3TTIBL0F,14.273332,33.424515,1,-20.06994184627249,-10.495450529666622,-15.367267912880086,-10.28761544878079,-19.0486433647233,-9.753827427791517,-27.464569551702386,-10.804902630774093,-20.339174316622113,-10.166442466114527,-20.6853045500224,-11.303710960998078,-18.69400191040294,-11.105021059057625,-17.594944502544397,-8.381699681494727,-17.624555964826193,-11.147292676408213,-17.397704916913234,-10.699009234345942,-19.865494371435087,-12.521117889614446,-20.128421078809378,-10.422719017887177
ID_6G9QUQ7ZIS13,14.193381,33.327767,1,-19.299919275614446,-7.083118100590711,-18.601496225838904,-11.484551427808015,-18.55369936886257,-8.380545122457628,-14.18130214530289,-7.359819969166342,-17.030605670506553,-8.417649795439221,-20.047523464655654,-13.566426229057061,-20.476905479143937,-14.283133842765977,-19.57921733260374,-15.568475575074658,-22.435597191862986,-13.85562290887708,-23.7937180654774,-13.944670824978132,-25.408027967753828,-12.88341577434581,-20.532100037650665,-9.71609094284537
ID_AI34GRUGG83I,14.451737,33.149631,0,-17.57337551390684,-11.014400053735327,-17.65941522270598,-10.20940640962839,-21.237029586700146,-10.501735624705514,-18.716975979602942,-10.815547246569999,-19.551064891698754,-10.99529578368488,-17.67908250870719,-12.877019509300212,-20.31252972526201,-14.585269441471112,-17.72301923029693,-12.417541426277165,-18.9760798275093,-12.411884443300407,-18.774007976120522,-11.685714676333507,-22.844357640431042,-12.405434789857308,-16.33154260215898,-11.935277743120867
ID_86UCS17ZTJBN,14.249975,33.180622,1,-24.268295913590165,-6.710670970379905,-24.250125427226624,-9.386517733907475,-24.912231337949446,-6.809470655063596,-24.051835629284994,-10.0504583148617,-24.960578451379764,-11.319013416320223,-26.458524269587468,-8.833785787491692,-20.27710578285257,-11.27391585063495,-15.79848340423434,-11.039246644255744,-19.79305592951675,-8.836218219996988,-23.139100079933364,-8.921483757292965,-26.9091393939732,-10.090079629647109,-25.01029925103774,-13.089119141752086
ID_8ZOMQ28QW8ON,14.404665,33.536266,0,-16.354252537521972,-9.320719974689336,-17.230867186088023,-8.78921659227709,-14.771372776572829,-9.140673512646604,-19.02968134534773,-9.178817462189048,-17.157053025587366,-10.028114197854151,-15.755123344537868,-11.273540498184163,-15.911600823633473,-10.56051955779209,-18.707605931532694,-8.88477658089374,-16.27795849683,-10.148381304435341,-16.275131117940447,-11.307329951747466,-17.597486646309484,-12.591518240801642,-17.972235350514147,-11.984154122885776
ID_N8RYQUECX0EE,14.261564,33.459909,1,-17.42174254446519,-6.581715191050012,-21.276200574245358,-12.532753043203375,-20.310639694675274,-11.14263921510135,-20.470666456509502,-11.965478835398253,-20.9084799463095,-9.841355806949583,-18.58099308882591,-10.875057144794088,-18.78833724241458,-11.42735902297904,-16.13104735268547,-11.638979565481804,-16.66584932218627,-9.028190569669386,-17.170814589947298,-10.379152321165673,-16.01339414117154,-9.337810627031692,-15.405417212395557,-8.887037430441188
ID_EMYYH6IBCHH9,14.44491,33.116393,0,-17.804430818032014,-13.023716855514357,-20.06354930099759,-11.300451653940144,-17.68066663589073,-9.910860790358788,-16.864588394272545,-11.965164709758353,-18.42793959138126,-11.858568969479899,-21.608746532693075,-11.648024239748093,-20.82260380916211,-12.409431680205751,-19.002351380326534,-13.023043155453585,-17.856343930390143,-11.947555185578764,-16.127113956808973,-11.13849147245591,-16.604139453927992,-15.760807026181416,-17.246960993764336,-16.783096924234062
ID_ZKL6M2FBVJ5G,14.316271,33.534738,0,-14.101204678449925,-6.677948997290055,-14.183958508816906,-6.046984418144978,-12.875915559381234,-5.736632937205169,-14.92773461781395,-7.794886905631651,-14.164225117797603,-6.464719444300854,-15.7662847836109,-8.577090584139617,-13.817549385102842,-6.05484639019495,-13.72905906764725,-4.880712051966533,-14.771803700725002,-6.044090259866475,-12.723732937930423,-7.0909613936253635,-12.454292407913327,-6.554394500746005,-15.940424153924909,-5.672699943076175
ID_IRCRZNFL280R,14.312139,33.300637,1,-19.086682766877747,-9.967044201611708,-19.278536749404637,-12.854229234707311,-18.21593957039425,-7.365255499950725,-25.512619098305343,-11.928565381037885,-31.544694147413306,-10.127168227557126,-31.245627337084557,-12.156887488042932,-20.60161551187416,-12.046172496011103,-20.594633641497886,-14.320656433718547,-19.701257476205335,-13.232128614051271,-23.783112129442895,-12.758293140429377,-24.27289855172448,-16.981207739563768,-19.771809878417095,-13.020242740121885
ID_9P8G8TM60AWW,14.432333,33.205416,1,-20.085342740719454,-7.482307100598699,-14.162734896957515,-8.40627429758901,-15.169606616114384,-7.910005455251991,-14.425838490215886,-6.939158856915256,-16.290727359582622,-10.142913880547416,-21.544275819151515,-8.146637975336128,-20.03774586751583,-11.754012272718702,-22.674870938535875,-15.281854318713496,-20.64508141461877,-8.86144476078269,-20.970436511880735,-14.153442785646671,-21.011985402558096,-14.010377801126454,-21.86339726379677,-10.913939558373233
ID_BBHMXJ78E8BM,14.386519,33.358489,1,-30.83271980930417,-8.687395701824004,-27.129224280414803,-13.362783149226596,-18.71594954509398,-10.258597603636254,-24.33732540430361,-11.729535913044709,-19.04446571573168,-12.567009969196706,-25.09568183764253,-7.647123192377262,-16.371220667617234,-11.368124981232576,-19.30511859751689,-15.368043318667558,-19.33198175976344,-13.760038548276782,-24.103543293584856,-12.786747360376626,-27.785604409870437,-15.140721562664147,-18.317784461345173,-10.398208056305169
ID_236VTPBP7ZAI,14.482639,33.323455,1,-18.619777146589016,-5.091544245446133,-22.821738914870696,-10.607201530073478,-17.1255922622864,-7.190665836608709,-21.579926009923188,-8.865351409073373,-20.791700541620173,-8.058682180274415,-15.396878330145729,-5.4705446510107265,-22.677109021643286,-10.373324298587631,-16.64965650398562,-6.902753764016252,-15.954769880095979,-9.795530328768152,-16.14637211487566,-7.951349957495845,-22.081833823262915,-8.891758971269226,-18.58113890645392,-6.798236356830653
ID_7A5OLAHYFWRZ,14.452725,33.527552,0,-17.257993198212827,-8.306416371333624,-18.89605328527298,-9.752533981334093,-14.860649959435108,-9.769446078069855,-16.964828246802895,-9.67235354942248,-17.283390468642715,-9.966510198800941,-18.728376507065242,-12.755560136988793,-16.156948518677364,-13.386751644563791,-17.443854314690203,-13.540503246031804,-19.59583450743334,-11.497617287205339,-15.379878969122242,-9.667993067711555,-16.43909407875875,-9.813061463197648,-15.800733451078647,-13.871707001506651
ID_7OJGPHPZHE3M,14.163468,33.369538,0,-26.294719397311663,-13.124899134317161,-21.853310004125586,-8.284149043866945,-17.835163137259794,-4.7566798755024475,-16.852321991538297,-7.116119451693033,-19.72896176699682,-8.568197840679446,-18.843460114850483,-9.472853011926539,-19.99679362587949,-11.798010375733961,-19.48085533115864,-11.308088184937006,-23.47924480054479,-11.167856962804999,-24.133889828113944,-12.383234883309154,-23.747158496944866,-12.837383945949515,-28.24511310788395,-13.272485052008586
