ID,Lat,Lon,Target,vhAsc_month1,vhDesc_month1,VVAscDesc_month1,vhAsc_month2,vhDesc_month2,VVAscDesc_month2,vhAsc_month3,vhDesc_month3,VVAscDesc_month3,vhAsc_month4,vhDesc_month4,VVAscDesc_month4,vhAsc_month5,vhDesc_month5,VVAscDesc_month5,vhAsc_month6,vhDesc_month6,VVAscDesc_month6,vhAsc_month7,vhDesc_month7,VVAscDesc_month7,vhAsc_month8,vhDesc_month8,VVAscDesc_month8,vhAsc_month9,vhDesc_month9,VVAscDesc_month9,vhAsc_month10,vhDesc_month10,VVAscDesc_month10,vhAsc_month11,vhDesc_month11,VVAscDesc_month11,vhAsc_month12,vhDesc_month12,VVAscDesc_month12
ID_Z9YYGOK4C8D9,32.475984,48.154101,0,-17.892559717705396,-19.84612316652806,-10.598409345519867,-18.250046603800858,-20.578774577297224,-10.53993953744115,-19.444190258866296,-19.642045620478093,-11.784971603278851,-19.724899085118903,-19.826532374259784,-12.240316439633922,-19.938032187698333,-20.341833773803952,-10.922707889393028,-21.52366049991169,-22.395074414795253,-11.408378986791226,-21.953556751666483,-18.8011967213914,-10.70696151682738,-20.615301347184086,-20.918471308637223,-12.742044067019483,-19.799981809214447,-19.821428298716047,-12.706449320218221,-19.90910155168778,-19.000601208456892,-11.254460557411068,-18.5374317339544,-19.556874558312426,-10.851930573965898,-17.842757508497705,-19.859403036486572,-10.215739034273524
ID_OLLDNEN1QYMT,32.288685,48.166318,0,-14.40518990423262,-14.7020590305561,-9.342568075004587,-14.765004502510791,-16.347940708594745,-10.21747179523547,-15.913273819841185,-15.55912662351507,-9.48693871641682,-15.20400816400316,-17.097996862045793,-10.79281192283476,-15.584466884397326,-17.310841006671772,-11.538617215589243,-14.809887784984387,-14.554373433614273,-10.218402480697028,-15.672725235293646,-15.199620215813287,-10.713492076550041,-15.746653908259468,-16.479140147103106,-8.311312164326516,-16.102842733960532,-15.660711825738716,-9.493936454597089,-17.372944522671588,-14.761255381222147,-10.084370642474076,-15.90881414849802,-14.345448107357937,-9.889854571194606,-19.543622455840072,-19.00286306410512,-12.630791024645939
ID_PYMC7QBQRRB5,32.364952,48.244741,1,-13.662875016106886,-15.244710369883618,-7.601853708963408,-15.018356359111309,-16.122222169629453,-8.579564591805017,-18.25584767237812,-19.556238705340082,-10.432786711061953,-20.446610305698425,-21.82034067820952,-9.689301613176552,-19.958674771189976,-17.79424376323225,-9.224281460514158,-17.899228838783795,-15.273262048098612,-9.388343360841366,-19.4201638379321,-17.259950786105165,-11.059557201426806,-17.60737777068742,-17.891353411763596,-12.229864979010271,-15.973328980710702,-16.679807942625636,-9.714604926847288,-15.620979028429264,-15.296394056310628,-9.063787673225745,-16.69974774868194,-18.199511097904086,-10.418733248596583,-16.860751205834898,-18.945327342137947,-9.538531485049726
ID_1RC42BQA1UZZ,32.239368,48.433028,1,-19.246768134770374,-17.887353826967892,-10.971131341069224,-19.097247147954825,-18.06015734704228,-10.9742416235359,-23.13974579095032,-26.063852269462313,-12.783248399012155,-22.602757301312515,-20.90138912871737,-12.990255534475684,-19.770243908146526,-17.555923174633936,-12.096733247067911,-18.392458167572826,-17.534838436257196,-8.6191240665097,-20.311375904718588,-18.13289428579972,-10.024505260001336,-18.517766775261528,-16.237286116737245,-11.40078232187329,-19.80421737406637,-19.60888742363296,-13.177420226530376,-20.772690697378568,-19.09619055911715,-14.47996565439732,-20.391401482298342,-20.36873101695216,-13.225495962502679,-22.13847850700027,-23.73193316432529,-13.572718320166052
ID_WUO4SBCH45PF,32.422355,48.336459,0,-18.557826786511644,-20.51911361720918,-9.661258430742464,-19.18644629221572,-23.07012025552182,-10.107599006913857,-18.537735881347732,-20.723556694567897,-9.995894791325718,-19.89261547610627,-19.352530233942048,-10.618805407206695,-19.248324506206007,-22.35175989675192,-12.251057112794236,-22.95786333588522,-21.011208634275533,-12.055034388658836,-22.28103446350304,-23.689357486625916,-13.968994449887207,-20.18336413752316,-25.64210456228158,-11.884731371569568,-18.318390750485072,-20.938501205893715,-12.735624979056505,-18.25223106960067,-17.514104569886356,-11.872749715909638,-17.94419769994187,-20.405262352317514,-11.660797045305019,-19.634676387350527,-18.419450216725686,-12.017160256271591
ID_33QVTEATX2KX,32.461791,48.240878,0,-22.07550178815509,-22.622826895439328,-12.827842856761492,-20.143611453244738,-22.781516287036514,-13.310570917946011,-20.780375133514326,-25.02878539526369,-13.109947627363018,-21.973857176663138,-24.315503321071617,-13.54108626810136,-22.39908505621928,-26.662357241508744,-13.678736315912968,-27.034291789560427,-24.097971489564525,-12.659039458867419,-23.75948084814912,-26.71226014382909,-12.414349630826862,-23.719951762804676,-23.91073516758709,-12.959417537925267,-22.606154695557816,-27.7273060757875,-12.33068725905504,-21.4619101573768,-24.94527122934941,-13.276218411327283,-20.33791074275767,-20.623562647969923,-11.806882198568776,-19.95354753252559,-19.921614988549297,-10.940718270978268
ID_TNW3DWNQJ6LV,32.228049,48.167666,0,-22.691403889550898,-24.48261450682082,-15.293273990327071,-23.401570685165456,-21.174727203019422,-15.465569230016488,-23.653096433040616,-25.675943633012174,-15.614925349095042,-25.429446840095938,-25.617262104846855,-15.421461655506702,-23.046143666635125,-23.486240658413227,-16.202182490415325,-21.454950577681434,-23.142478832951507,-13.085229824456201,-20.58481978403876,-27.19821334403747,-12.463372992283269,-18.574271823753868,-19.73331046905221,-11.884231843111012,-20.229021902913736,-18.850654376289633,-13.13340449906322,-20.126019434417593,-18.769087536379622,-14.773633758090407,-26.499811817070963,-24.30048819006461,-15.1880973306396,-26.408153035365494,-25.349196113059133,-15.304336245005185
ID_C0DRIUP5D7GA,32.269731,48.408414,1,-17.362383552519873,-19.912971471959853,-9.776623413839554,-18.544597613097345,-19.40770354812799,-9.3392884446877,-21.83898152505451,-20.800632647562793,-11.66051920310095,-20.762486771185856,-20.247009353712237,-10.052574143938513,-21.238046804981643,-20.947524759764004,-9.93906563827655,-16.59724574919983,-17.80073022791068,-9.056396933416986,-17.19040664277855,-17.535145509335717,-9.746185629390814,-17.611976454519684,-16.24707321646219,-10.070773905961618,-14.632856794686587,-14.060162992474854,-8.229582053508846,-17.957758799683756,-17.304236220848566,-12.025217476640105,-15.756605563888774,-17.159315815062584,-9.299979180724373,-15.873897216607627,-18.4059904570227,-10.311190857136271
ID_ZFTDRFDLGRMB,32.329738,48.20252,1,-19.603476788950623,-20.024821500308033,-10.728165206894888,-19.47375717044164,-19.61092447074521,-11.37880686649601,-16.474807445473992,-17.98113695433657,-10.47102962938725,-15.575900798829185,-15.226041787407945,-11.62751068950785,-17.830214129060803,-18.87556242906851,-11.926556726686377,-15.243088809095463,-17.820254927207145,-10.167951175137565,-20.71421704976136,-20.01599514423686,-11.307065325548058,-19.565182892420736,-19.672580721081182,-10.783059827427893,-19.207356002268735,-19.138018538898844,-13.326150556034552,-17.94504428014117,-19.597499471731634,-14.536291160671118,-19.870097568015527,-21.52246775980484,-14.216070966542611,-25.806966379884493,-26.21435011719499,-15.538940261381546
ID_XBH47HJ6QJ1U,32.086654,48.222912,0,-14.437938860862616,-15.098674406617503,-9.528390617439538,-13.248559935489657,-14.383143832119151,-9.318911852612985,-13.974335578589026,-14.411211620909905,-10.673837505204016,-14.699187394261623,-15.905969464390536,-10.205628190912043,-16.600055089291573,-18.57966437023092,-10.058694712574543,-15.111512336583118,-16.091930327936854,-9.438184841410305,-14.733997540757214,-16.896716408075676,-10.239082633819658,-14.728665053614463,-16.448205648972227,-7.963798537336615,-15.99886327258069,-15.991936007706022,-10.4277104651488,-15.08887050386492,-14.184077463140412,-9.946276556784746,-15.285424047629856,-16.660634776544907,-10.876696581971135,-14.645362855189992,-16.120934937129817,-10.44416381703268
ID_O8DXE2EAZ5V5,32.096086,48.474979,0,-15.58364175480521,-16.007686320993113,-10.506560643943144,-15.74064907491972,-14.727063848267843,-9.73713982130194,-15.47416990734774,-15.242945928934015,-10.099337521768957,-16.319192863866437,-17.598604895158257,-10.707862009062817,-17.298631934402756,-16.6541204069906,-11.664283712434168,-16.389190199732923,-16.386562493226496,-10.187845160110738,-17.21756318094859,-17.433021441211036,-10.763959405944778,-18.483846231067428,-15.280609579607402,-9.893399721880455,-16.466658559248035,-15.816778487243752,-10.134754899199697,-15.552330379712378,-16.32974819942698,-9.799930733484155,-16.776883043723334,-15.980505420669624,-10.659497294382525,-15.279079228912725,-15.59009736070701,-10.460871763597542
ID_E9NTWRKGNRAB,32.28608,48.418385,1,-24.484404188126348,-29.622432347153055,-16.864254037918638,-22.176234533390893,-20.856321828345745,-11.84224237081152,-25.386596152407716,-24.904101673939582,-13.021875707402753,-20.58930333942161,-19.59702541231135,-11.592596865608922,-19.088740193695195,-22.006402990342114,-10.166511823828033,-13.622429015319062,-12.092281631078665,-6.938642264680469,-15.436168128155082,-14.449560863497544,-8.083102947183459,-14.523751050266156,-12.930813194575858,-7.60138304541835,-11.864797386794182,-13.363410700510865,-6.908307415517178,-17.24616384926357,-16.645026542469573,-9.122533565613336,-19.910773597713007,-20.135328884978374,-10.177431179401752,-18.11724243231822,-16.49887800636173,-10.756252821551856
ID_JHV3BSA5H6HB,32.417055,48.145926,0,-21.447127234119215,-19.70509908936342,-13.389312278831099,-23.692284221976376,-17.544885641087824,-13.18943428634566,-22.40038251064577,-16.868841075531375,-12.543812504759368,-22.739836161710077,-18.468225246830155,-13.137631411131128,-22.85330769832911,-19.503825826450694,-13.279023975967135,-23.99156087766886,-20.990114160371434,-14.283689190958569,-26.506776954671707,-26.89963712872308,-14.783910434669318,-22.895874392152393,-22.57866305029747,-14.81240493397862,-21.072573359419298,-22.86675007177851,-12.86249621142065,-19.227294968645737,-20.141182067057542,-12.208952438473597,-20.998163900753624,-21.99489120793427,-13.32847029845929,-22.03245380573328,-19.783526130261073,-12.99729367789625
ID_KPUICPZKKGJK,32.364683,48.220756,1,-18.713617361237937,-17.79995064278911,-11.300608921451916,-22.85795164156864,-23.814741965653287,-10.472921167334365,-22.930791131909604,-22.718114486763547,-11.8535707915559,-19.557294700651497,-22.80713161035028,-9.747880954442877,-16.559050983080958,-16.21681514654347,-7.195447077037821,-13.359796862997243,-13.923062456758226,-6.390994980707473,-15.543978094164656,-13.960562082774533,-7.916685126408406,-14.596877865050182,-13.639320797336953,-7.97508439321381,-15.397744297164069,-14.319956427337207,-9.035159367345248,-16.84482977765503,-18.68352400526429,-9.904502260293153,-17.86414286063644,-16.837393890264977,-9.144192682705237,-16.784468699590583,-19.298690554171912,-8.063771024574615
ID_QMIRV8JNM93E,32.122048,48.418026,0,-15.435825642127593,-14.95201964552651,-10.35846171103015,-15.49360333469308,-16.428423675365764,-10.020204175718813,-15.482204630731008,-15.404909551805787,-10.609271141709963,-14.888798829400676,-13.73235116195446,-9.597536798258682,-17.147857815929164,-16.84963929553992,-9.500134126608106,-13.78527768127032,-14.056050230072378,-8.533796949217985,-13.83627524429117,-13.071432824449413,-8.062698293117597,-13.406435111734766,-13.746807539144813,-6.975540368434774,-14.462703983586614,-14.614371503405184,-9.273697082854254,-14.74089972919639,-14.898616458611295,-8.715144797583324,-15.704236828991297,-15.833247056762414,-9.052757666002297,-13.779415184445705,-13.506435033155759,-8.853067734057207
ID_KTVCC8AZDEZT,32.180169,48.161108,0,-17.894615796432053,-17.221232657788743,-9.87307678556023,-17.856264594600376,-20.650708984370823,-11.300128654287203,-18.115133365901084,-22.76580265773906,-14.334694889174969,-24.044361827221202,-24.19604389788898,-16.874069911507366,-23.672539974504154,-27.813087303893756,-13.953351901820948,-19.226646726528276,-20.304669479030263,-11.405647127116403,-21.696787097333356,-20.01502422645604,-13.289225116301786,-19.992934332302056,-20.460649548521634,-14.673565408081517,-17.38814698310992,-16.413420559416693,-11.96568304026883,-16.764112671621355,-15.39153529272439,-11.80033313131812,-17.764698173636724,-17.061958500877374,-10.852591796682004,-15.434160257410943,-16.70117292247115,-11.220209491285235
ID_3F5KCDX184WG,32.458108,48.147094,0,-17.294602959035448,-18.396546246808448,-11.863014013524907,-17.219897491277724,-20.29754162898022,-12.143744273178184,-17.961993354414716,-17.846095307451247,-11.535042865818216,-19.61367795367342,-19.629498485993818,-11.636961427108286,-17.815562998593343,-20.02066505900435,-11.529313629684205,-20.051820150533636,-21.34515095235617,-12.046814362862566,-19.691288064272896,-21.09952548179505,-12.724479598407038,-19.247153340333057,-20.386332022101126,-12.438547392726575,-19.39332611314724,-22.0960434242673,-12.262429950440078,-18.25282373537842,-21.664011364007727,-12.557497964767327,-16.912120737644077,-21.100393932235242,-11.116978653697505,-15.431608929433915,-20.117339907098852,-11.294571537568912
ID_N1ACXK7Q0P4R,32.30773,48.407156,1,-26.39955666957265,-27.045599352776154,-12.923926453452946,-21.703997208643834,-20.24375808739523,-7.793837797023726,-16.190286971615034,-15.792608496399916,-8.600561957313317,-18.27355582020011,-16.906356114850848,-10.684030135446836,-23.438068617904808,-22.1819381354051,-6.664929630918512,-18.730787113339897,-17.71905446198162,-5.889387146455108,-15.770027454112165,-15.458354427269075,-8.26730864462632,-16.835984691320675,-15.56023022541939,-9.1939926811625,-14.992457343264668,-16.06948717170004,-8.675421102774598,-18.96929504547399,-18.227571338832668,-7.017933218357386,-19.524141925873256,-17.654786537904503,-8.659579735889642,-16.621773039661253,-18.38534887511706,-10.366621771097249
ID_KAXNFT1AKV69,32.234247,48.276452,1,-17.174796390442264,-17.333272621143227,-11.154265163751779,-18.662207248544654,-20.859438608081938,-11.21649477482619,-21.78143390633334,-21.210126208458227,-11.167987647454868,-20.365492230563905,-20.473121776003207,-11.588875270755265,-15.704757837987822,-14.6425863848359,-9.99342609690862,-14.087834620790511,-11.662355993660892,-6.294394132086078,-14.933166038996141,-15.265309508595982,-7.94601926006297,-15.784117699228725,-15.158500007738741,-7.656394424596105,-14.992470949081854,-16.154010477281357,-9.524686938175686,-16.29838780947407,-14.984711802253845,-10.110575926384433,-21.375633984615305,-26.925941500365326,-14.016562215976224,-22.054216373650853,-25.64695870711305,-13.320659657379839
ID_RW515MIYCKJY,32.089978,48.236476,0,-16.39877575674617,-19.095846289319866,-10.811822913288998,-19.415201353365383,-18.088569569151637,-12.143954325156171,-17.750823180669293,-17.78102584719963,-12.393611947329498,-20.18148617048263,-21.12357652916886,-13.413658314569672,-17.75339661051933,-17.583935336268272,-12.268534344462052,-17.404394060656657,-20.516592530579317,-11.859649016760725,-18.160555070980344,-17.38351624901271,-12.862662329973013,-17.962012195852942,-17.724646377634794,-12.188314739015073,-17.864908070986008,-18.330048041445373,-10.236589474301608,-16.924940387099205,-19.017330958851023,-11.713884746832873,-18.529036933862884,-18.528504451711242,-13.04046152062573,-20.238413476891612,-18.040172854298767,-12.358682246793995
ID_K3FLBP2WWMTK,32.123485,48.225607,0,-15.796566631913308,-17.053929922408837,-11.044951675563706,-15.514630217949119,-15.477148109530773,-11.49100770189603,-16.35713590243756,-16.236675028985637,-10.58956552473275,-16.86297994683551,-18.74749513555137,-10.244203415502524,-16.956100015954362,-18.216298963507985,-11.634419945793622,-15.799146122427967,-16.884154055827484,-10.8537354292495,-17.04653029836164,-17.19390717989636,-10.707077270974779,-16.041556591425998,-19.543190016845998,-10.92979294688473,-15.40722349571651,-16.21107974842011,-10.13624182516727,-15.280844613852476,-16.32550428314274,-11.35242173104166,-17.107280669993756,-16.69504514238603,-10.74226369139411,-16.275477230713687,-17.540857593810006,-10.574627802594591
ID_54CQM16GAPJQ,32.216551,48.204137,0,-18.60370814107297,-17.860807047790786,-12.132062316385586,-18.065245732401827,-19.061002064331507,-12.064016401336595,-17.626973105036075,-18.389104676912034,-12.256624038466823,-18.31833235219591,-17.6979297824241,-10.977813562375937,-18.85401500184785,-17.761451744971748,-11.62341180719749,-17.25525681168948,-17.23547251080793,-9.985674187186602,-15.864419763065762,-17.359053952296712,-9.44828775628752,-16.08502630065725,-14.55206066817418,-8.571306226947225,-15.690884947728854,-17.135185732244487,-9.974589587328621,-16.55930786180092,-18.075705915903374,-10.92642777559322,-18.055741362736036,-17.888373896149805,-11.392777874278528,-17.092357737139285,-17.01886711382467,-12.043907931790228
ID_NEI0DFRBQBGQ,32.356867,48.24501,1,-16.779766714789236,-16.567030624940443,-10.711977751361594,-17.30995349315399,-18.802605128284988,-10.059078839253543,-19.2523308569472,-20.418097671077057,-11.23680263743842,-18.656372538509977,-18.19893419663484,-10.367540211312395,-19.12433340786888,-17.696459498205595,-8.145200822024997,-20.07491780446795,-18.542726552289693,-7.2006572901107155,-22.424334286414208,-20.768451118188946,-13.843693611766868,-17.986460647078733,-19.220952772018247,-11.131019269436479,-15.230805494272056,-14.331467250169975,-10.66917223989105,-15.574447569300963,-18.668424039760254,-11.171794686669932,-16.253337449601073,-19.29027540720284,-10.324341694705314,-15.15444276883674,-18.76560951564066,-10.20714723588638
ID_806T2BSMXUJR,32.236403,48.295316,1,-19.720864563627618,-21.152574517690184,-11.036520634746747,-19.37172318310131,-16.74992152181956,-11.396665239327653,-15.353674801402324,-14.807223965635686,-9.447363398293312,-16.625047526970842,-15.484202212967075,-9.31159022446884,-18.427284817950067,-17.48260282849938,-12.297504697781916,-16.747274744788825,-15.663474591947272,-11.532554551977604,-19.604085041023893,-17.266036621678385,-13.250487557467702,-21.199855510438386,-20.461412790555666,-13.383238185789676,-19.393161416479366,-14.379121630755929,-12.588042161294174,-16.230417404138365,-13.553296093325491,-10.213604015908967,-23.82724693653751,-22.386170800011797,-14.903924365460684,-23.48142240816683,-24.638798270005324,-14.625164419156258
ID_G50H3OUTPMYY,32.384356,48.362869,1,-20.99489639930405,-21.380635969218005,-10.57494918009037,-19.86890014461306,-20.342226637377376,-8.380240826310068,-17.391537283931985,-16.217922637733658,-9.867877493657385,-15.34748710074931,-14.466603412532685,-7.893377222951463,-19.801572222556317,-20.043112011281334,-10.023764039144986,-18.901697762331754,-20.13367024188908,-9.076330365841867,-19.2599819958942,-19.550118466883724,-8.049077257836164,-19.256926501087868,-19.06544346517851,-8.117383916207237,-17.62314545278081,-17.180298813757602,-9.559514318611232,-18.75017125902837,-19.512862939151837,-11.536444595330067,-19.375861805994283,-19.457423205492795,-12.231552230336256,-17.185936177206308,-18.64300378794637,-10.046874811514899
ID_K18T9D1I37FB,32.22212,48.28804,1,-18.90341046423513,-20.460194305464583,-9.753249469917323,-21.666276602706596,-21.532346024935485,-5.700732413050838,-21.68471045518705,-21.493536444214875,-8.446316933784098,-19.443216532307808,-18.918714286446967,-6.549512749602273,-17.159861469229213,-17.27856837876115,-5.4521289339182655,-16.28789482204745,-15.157130808119442,-5.5975766818681025,-18.51794410061626,-16.524809544847308,-6.1842950370286225,-20.55632821528333,-20.944676560060906,-6.155788205225393,-19.323037751172027,-18.526521864347817,-12.173306216309335,-19.395481949432305,-20.66364027807099,-14.098910017823163,-19.398980989721775,-21.031212408507855,-8.989692851284834,-26.00245819668954,-28.732650217868162,-10.861710853047475
ID_FBYHT1KTXMXE,32.087193,48.226326,0,-14.789539491923785,-15.9154580707672,-9.913985619206747,-14.437201406876866,-14.395731467679488,-9.244222248125327,-14.528843045090781,-14.581500189729642,-9.193686454583307,-16.15331146684931,-13.972817417229415,-9.304704428397814,-15.42574746975733,-14.503110041478417,-9.856914457597046,-14.681159090369544,-13.862741377596771,-8.977415527430638,-13.5687881550802,-14.968751333754488,-7.960005145193597,-13.517625131959916,-14.47678553982041,-9.064639846544729,-13.816687290192693,-15.315727870937499,-8.589291972171237,-14.571053812056695,-14.878663657602342,-9.941408539227574,-14.779824910483377,-15.094384501371305,-9.987120185939732,-16.48707182699211,-13.72017476607142,-9.98031096222909
ID_MA09UFGC12TJ,32.104531,48.429345,0,-15.987914424535196,-15.164866052375862,-10.771417946077115,-16.06400684576949,-17.859230209496634,-9.891470446671942,-15.140401632090075,-16.832802737853058,-10.808709095771194,-15.972253570711008,-14.56667493899402,-10.800061794938019,-15.902997475050256,-14.87509773201685,-10.815986072524323,-13.827044963647285,-12.675543292738361,-9.78600908950598,-12.53734525180767,-14.48169610645734,-8.707198097953219,-14.05276870328014,-11.962260445152769,-8.252191127319684,-13.471415700123915,-14.066801707066679,-9.261764483168896,-14.471552018577636,-14.909832100217056,-9.302595426231267,-15.974880566961092,-15.476091265913908,-9.280131056775225,-15.177783476379421,-15.652455569364431,-10.281873142857876
ID_663AEP6JQPOO,32.235325,48.201083,0,-13.775079348033932,-15.75843295432301,-10.402239778919729,-16.279868738284286,-14.546491403794636,-10.425178630845412,-15.579400823788157,-14.934009584710202,-10.600659279311914,-14.946494616581584,-15.024524528500876,-11.098164411563031,-17.606665442282438,-16.87548553656569,-11.112715873406646,-16.189668714294516,-15.0718372146002,-9.816246791685375,-14.292109677713812,-14.891509398281489,-9.943183766151181,-15.051812139088279,-13.641253573138782,-8.544209924250245,-14.917422790036271,-12.94411236965301,-10.158745686874733,-15.312474413684043,-15.129497727973469,-9.691637986612568,-16.31103535205208,-13.328799912707481,-10.38264267344773,-14.553375793659432,-15.160805431990847,-10.298354701895862
ID_2GCIZ478WKZS,32.391363,48.293879,1,-18.83414139135566,-21.4500179564795,-10.42031866805552,-18.743179032850595,-19.035763286965572,-10.701623517500865,-17.992163981805383,-17.83853136337981,-9.77382164745,-17.040753172505568,-16.200743467675778,-10.627913893014057,-19.37285518860291,-18.375344607899983,-9.948949886860877,-19.66083810649937,-19.826403680629173,-8.104986215265956,-19.224341313669633,-18.300929528729263,-12.642869264161954,-18.620476779686484,-18.482420675472838,-14.003132605939609,-20.148311136867036,-18.858984151271162,-12.99463822895968,-18.02054040828515,-17.120719642386163,-13.326185038536437,-23.711821652621634,-22.12075391758016,-12.062389977794874,-17.55620484656825,-18.568402753684566,-9.947126058448998
ID_8KUOYJHZ9T9K,32.074796,48.230098,0,-17.72784840635321,-16.53387708770794,-12.904444965485794,-19.53488895739832,-16.29283350302945,-12.839272358466623,-18.00344313239832,-17.17986943810186,-13.162296425795033,-20.293466633372827,-17.827383460917876,-13.324841609691127,-18.335022605336622,-19.759972876932135,-13.536612737129103,-19.692887329761984,-20.347814481918803,-12.719156509491137,-20.773571758244607,-19.78735903344711,-12.913556641636509,-21.974840426542244,-18.171140624967197,-13.179104519111974,-20.025460866985785,-18.81632786226076,-12.773633446084851,-20.357051455457064,-19.407511236852724,-14.037093662328598,-23.31517746333283,-22.551189129614137,-14.943397123152444,-22.58191508648173,-20.71466808700563,-16.305333656933836
ID_BK5DF390S83H,32.231822,48.493844,1,-21.93460691745211,-21.654027174706574,-11.70681661013783,-22.687288478365513,-24.159661879898135,-11.761114945633484,-26.48980333939907,-22.940030492729694,-12.009725385066782,-22.72217869761411,-19.194344945381765,-13.00224079203236,-22.087727970831338,-18.400527666441068,-12.5705477167538,-16.615095385278707,-15.897015820259918,-10.699829236124183,-16.012528309034884,-17.377247715785664,-11.528906965998248,-15.394180667367497,-17.012524873053017,-12.096812972641093,-15.801486153942333,-15.324474429062073,-12.17505927470077,-17.54179727012979,-17.523379517244432,-9.724781557102107,-20.387108876230926,-19.783410373258516,-11.482269936408764,-17.116363238605175,-16.74628847918769,-10.66041235969353
ID_TREH3T5GWKA5,32.282217,48.558433,1,-23.128160312722514,-22.028233420234915,-12.798791545535446,-23.86009714344321,-21.15118884419635,-10.041190150636465,-19.16448950362823,-16.02928342009158,-6.927102048827675,-14.383291780865827,-15.25454440890841,-6.000654000358967,-15.076335349813476,-13.610836322045158,-7.648982015259643,-14.58425483530768,-12.889891425902325,-6.0394366431133255,-14.379454140123084,-13.878600958914053,-7.30201780456915,-16.271597300886103,-17.569245509515497,-7.369340561283777,-16.907735802553585,-16.637800138904144,-9.104440182661245,-18.500640698445622,-17.822064242944634,-12.349973635146366,-18.961166783417116,-17.7482302692223,-12.095526594307389,-23.341489030861897,-20.31929765838368,-10.8353638716141
ID_1PTZLB6PZ9OL,32.192745,48.573614,1,-14.796524213338714,-14.94841886464089,-8.304512150122857,-18.991025364265052,-19.092668494523757,-11.664610179200412,-28.41351552312072,-31.18570636559795,-14.81791151393337,-20.195002425887385,-19.456204865979277,-10.493547777559598,-18.7296747995674,-17.848620266822405,-10.432192511262175,-15.118541931415075,-13.32522770101213,-6.9798436338336645,-15.740689811315416,-12.732891340462174,-8.202564079470196,-14.398698321543119,-15.9485654637177,-8.117517237105814,-14.256272831531373,-13.844647406008562,-8.430560008220843,-14.87483156912774,-14.568165362032493,-8.707142120096078,-16.512259175580514,-14.708248793274489,-10.420103569692111,-22.448033570114706,-23.156605484233957,-12.735639987748215
ID_M06ZJE672OCD,32.433045,48.161737,0,-23.836859912247796,-21.68275495097409,-14.714956806215794,-25.949798145067614,-22.898233731737964,-15.42102380389603,-24.124433786498557,-24.269177733945764,-14.730484402030678,-28.99540611147458,-21.081859454541426,-16.108097958642727,-26.611221483565167,-25.85694022211371,-15.822961625754827,-24.56482780606982,-24.095025975546413,-15.485956244867165,-27.488729466084386,-24.54747088904502,-14.705244709955377,-25.76144673119084,-22.986089219980293,-15.059613816781676,-23.97731558289772,-22.449721740472132,-15.977276058545861,-23.704511945392543,-22.847241084979537,-15.645892818626239,-24.099387290619664,-20.434756554101515,-14.039594579849673,-24.49203608836375,-19.55375551381332,-14.023303208435737
ID_VHSUZF49ND72,32.300543,48.477494,0,-18.991824884634582,-20.99202525295797,-11.021256082024129,-21.29085568566365,-18.858918507425734,-12.539888343228618,-19.12478423930572,-17.576802925976438,-10.052405089118828,-15.875941098043725,-15.722980929380753,-8.55619577230958,-15.948275579571563,-16.53949133525246,-8.280905277951353,-14.103048555092306,-15.494272226174749,-7.261547083509398,-17.661236245262515,-18.04983805396634,-9.159646218578263,-18.961180066522367,-19.48366763622633,-9.157993725904447,-20.50655386651562,-19.110305165283517,-14.166171488054747,-18.599006148113233,-19.74013830093705,-14.844319813092824,-20.72960491811257,-19.409099803893074,-12.374456956652738,-19.95788403262787,-18.709001079643855,-10.211847541838557
ID_S4DA49CTJFZT,32.212957,48.346071,1,-20.125300363369448,-20.83209865033201,-10.754302035780928,-20.64433186851628,-18.2784354447757,-10.134289434514683,-15.667257632412838,-16.750021228084783,-9.945026359329242,-17.348855692884367,-15.779514496474569,-10.039174820309125,-19.0631199088707,-18.03186856690722,-10.592699655205791,-19.355131391825545,-18.592327225473205,-8.715600309351704,-18.290632801048062,-17.320716467148355,-12.329565534713476,-19.98711667648182,-20.04761935011686,-15.042986064439013,-21.373067858865,-19.37913692763273,-15.472700068117511,-19.05652592739792,-19.76197952407835,-15.286144072679935,-23.679639102205225,-22.42242172734667,-14.013546173396502,-16.837817935718085,-21.533711960913458,-9.985975414110237
ID_0JB1ZS2QPE8C,32.113154,48.421979,0,-16.66212143006537,-16.468708444753556,-10.222084308435187,-15.075476792314712,-16.818197252998587,-11.342291914202564,-15.777562219119233,-16.72666177517008,-11.39767296989398,-16.314403012366423,-15.045447846238455,-11.24201398619782,-16.797926162186982,-17.238224678922418,-10.354409745425329,-14.477531855597968,-16.616951907022774,-8.24372007064759,-13.264912581254272,-15.07455519132365,-9.175198527224095,-15.181948227081875,-16.019938752648187,-8.120280553033783,-14.80956307832951,-15.224544203780829,-7.842760255759103,-15.283039854890877,-15.404072505680293,-8.708152544633867,-15.673647221508363,-15.058243866107786,-10.855736693624756,-15.85495927960983,-15.888937498256691,-10.470182961997216
