ID,Lat,Lon,Target,vhAsc_month1,vhDesc_month1,VVAscDesc_month1,vhAsc_month2,vhDesc_month2,VVAscDesc_month2,vhAsc_month3,vhDesc_month3,VVAscDesc_month3,vhAsc_month4,vhDesc_month4,VVAscDesc_month4,vhAsc_month5,vhDesc_month5,VVAscDesc_month5,vhAsc_month6,vhDesc_month6,VVAscDesc_month6,vhAsc_month7,vhDesc_month7,VVAscDesc_month7,vhAsc_month8,vhDesc_month8,VVAscDesc_month8,vhAsc_month9,vhDesc_month9,VVAscDesc_month9,vhAsc_month10,vhDesc_month10,VVAscDesc_month10,vhAsc_month11,vhDesc_month11,VVAscDesc_month11,vhAsc_month12,vhDesc_month12,VVAscDesc_month12
ID_I9EO41EYCG4G,34.24315599,70.31554406,0,-19.105710043172664,-18.15110601894945,-11.010673538072355,-16.184876135678948,-16.184051539364066,-11.827995586598218,-16.35222601172986,-18.670692504670214,-11.050067018880798,-18.839606258161243,-19.05390230895234,-11.125207475949269,-15.890714379703237,-18.054732236380403,-11.353634706325863,-18.11310791896977,-17.172594660826032,-10.773579067371422,-18.410150114879592,-17.53362984770242,-11.753297618489452,-20.068861088536394,-18.52120572643711,-11.546516706103656,-19.68380758816562,-17.994881834039752,-12.219294209003282,-19.64162954012753,-15.744713848330075,-11.273287998712346,-19.363336640381075,-16.484415346049673,-12.024187023445958,-18.78072521324727,-17.634206746950323,-11.749104800621263
ID_90RVOZ6YCD9T,34.24912818,70.323058,0,-15.55901400459937,-14.329798175776602,-9.165280974506711,-16.134208362193657,-14.169105520753499,-8.363357547733408,-16.109057617904476,-14.464838361207896,-9.375319645463494,-14.347829647756791,-15.911243621094968,-8.301779763353972,-16.25890128153141,-13.384837432080172,-7.436419290469115,-16.73398427688503,-14.801942859691312,-9.248192568705027,-17.65267015206248,-15.131316836214149,-9.031708201144033,-14.837512304480827,-13.26995376416303,-9.222900575676347,-17.631599542248768,-14.681434443928234,-8.718261646802109,-15.367891243548256,-13.297228501669698,-8.46136180546775,-15.430891665313553,-14.130958365406645,-8.660607285916486,-16.990526110497374,-13.955197583226994,-8.794976183008982
ID_ZG9ME3ORN4WE,34.12052019,70.7076544,0,-20.55768915969935,-17.25053446255071,-10.309806788683812,-19.87514021701817,-16.289305691551906,-11.588917093044573,-19.15181769861211,-15.445958407016153,-10.14467143080298,-20.09881806697073,-16.335630173691857,-10.588139661844725,-21.069300042244368,-15.99130644730116,-11.473548512794915,-17.645315989242295,-17.46096027817361,-9.472142714745406,-19.704671878048046,-18.612207950458274,-10.530809907313138,-20.36455320925058,-17.045442988192995,-10.207313240037497,-22.32927024407163,-16.23778479352209,-11.655778910667049,-21.135917780277122,-14.092364541189147,-10.135992226429732,-21.887511323955607,-15.302566669267117,-10.0548136294809,-20.869534134488607,-16.955306533514985,-11.187473412387982
ID_SIRERY7796WH,34.26872715,70.35922676,1,-16.728255048476576,-17.81230513920683,-12.462286396351551,-15.36648590144961,-18.673000794164494,-11.776430616264243,-18.506947412890185,-18.216205696397722,-11.163058600877969,-17.323393661519106,-15.413265969675678,-11.362175785144517,-15.77885153851004,-16.754490515927714,-9.430253321586726,-20.00209898884747,-17.288907548259772,-10.818667519734484,-19.903826686215837,-21.224125797336942,-12.264693437329424,-21.181740660499607,-23.74015435807439,-12.68594675278327,-23.684171012682718,-25.10766146271083,-13.360332031811538,-20.29987033256537,-19.76211632149209,-9.538595441333687,-23.112109026998695,-22.96830220547825,-13.417606759236243,-19.876760483913646,-21.59024439032833,-13.193920593466828
ID_6XV3CU2DPDTP,34.2554888,70.32998813,0,-22.21269450696054,-20.972557487349313,-12.882571861849394,-23.494662400623998,-22.812783174935774,-14.255536830129302,-22.483336718797716,-20.65710373466502,-13.280778028528282,-22.22506636398364,-24.624518706601076,-12.43747562267639,-22.169904213489552,-23.033286290985707,-14.649283561107955,-23.72447188083338,-25.044511354383314,-13.004954789252288,-22.868398782216076,-24.16793819261316,-14.173347664136072,-22.562150757019086,-25.068398851203682,-13.889365967781002,-23.471125770086125,-23.57927328767537,-15.981417138265218,-23.121809931763693,-23.56843621002418,-14.162953078567888,-24.854702024648915,-25.35863895831214,-15.445702257733455,-23.523933280131516,-23.760311387732777,-16.35785707380892
ID_L3X7Y11LRA9Q,34.09123509,70.74882364,0,-17.313744989794408,-18.72151715148474,-12.249208317249938,-16.55422070842779,-18.848535646419712,-11.660487325136492,-14.608981056108007,-16.293270638007193,-11.615163679626631,-18.501541200014003,-17.324902347778625,-11.812449213893668,-17.97222704898903,-19.07816619215121,-10.56260151908777,-17.616322164059373,-18.329031690711357,-12.189843326105915,-16.91758146681494,-19.82469127796776,-12.025866963332614,-17.75438240643326,-18.816634030558156,-11.01030251878954,-19.805239357795237,-20.027123193536426,-10.14518468998215,-17.67091602087551,-18.85244412335506,-10.402447736287204,-18.591763807243392,-19.497815485979235,-11.008527303074347,-18.748875937158136,-19.584250399992253,-10.817346138298278
ID_KRFMHYEIDSPQ,34.10464725,70.70412043,0,-19.252187382534192,-16.163881948243123,-9.63661219706309,-18.461016628425128,-14.71032864136352,-9.57226977296497,-18.33350861635286,-15.315080720601376,-9.345725960376104,-18.297440441895247,-16.06632374946767,-10.363141473856269,-18.642283777514216,-15.495807016295188,-10.18562358559496,-19.9318994096352,-15.361080382610677,-10.096138844278208,-17.925859512901372,-17.48088540694357,-10.008392202499289,-19.685095892364274,-16.41697447280324,-9.200574789449517,-19.188896308090982,-15.902439093287763,-9.632118707932783,-19.32969912135335,-14.742276376854813,-7.826571610522156,-19.3452358227439,-16.20829456740633,-9.734340944541756,-18.967739877919765,-14.814802670006873,-8.851693601759871
ID_31YDU21TJHFO,34.08906984,70.69456486,0,-20.015283648314618,-18.14748304728137,-11.666001851083125,-18.091052383802275,-15.935771720821045,-10.808293801339824,-18.447509441114512,-14.926476296789282,-10.46370345843837,-19.68739799559581,-15.588941325146578,-10.794181420304321,-19.841827638403366,-16.699165677625384,-11.18165851548615,-19.463445119550663,-15.967593145206447,-11.959477707166856,-19.505380680301528,-17.876434969044748,-11.058965334537573,-20.18602566820577,-17.348073878413892,-11.300049818648716,-17.175638305857227,-16.93102277497147,-11.58376782771119,-17.0471860389286,-17.50695528940026,-11.17880572143736,-19.69266857812259,-16.388438209995837,-12.972854600423267,-19.460392919347093,-17.870169673822428,-11.940349882531171
ID_UGQ4P2JUH0ZQ,34.30680603,70.38161414,0,-23.937190275090874,-23.53458436722247,-16.419697639986683,-24.19472398288441,-23.47499470840231,-16.659329313155823,-25.17385579179377,-22.75697734882666,-17.276828529049553,-25.682966469589406,-24.200949789735176,-19.381091102533915,-25.185649561522432,-25.04086354210879,-18.461871189375035,-26.854726112421513,-27.635364104940226,-18.42999059203414,-26.809047449127217,-25.31171855854702,-18.192871636716507,-28.24128797531526,-27.975531278250514,-18.586815705435153,-27.233961433804257,-26.842471448143453,-19.30893748640505,-25.73028399163426,-26.561369983083818,-16.6674518922136,-26.002236977430744,-26.857155195790693,-20.474666836857445,-25.424369187196742,-27.11847291682316,-19.33184520433654
ID_YI2DRW8CWYTV,34.12983832,70.71911797,1,-19.834572182411534,-17.111730015309668,-13.36662828063157,-18.75528015894746,-17.605065009869655,-11.75174991611844,-20.689374115113097,-18.681290869226856,-12.405191611557022,-18.320113060294624,-18.82893675656597,-10.864765265348709,-17.009501625770188,-17.396814846305656,-12.701478701539214,-19.325539034171697,-19.507190363342723,-12.358885899130893,-25.458925861739676,-24.8005087048172,-15.31990423594851,-24.89483358107358,-23.826123671118378,-14.841240404770858,-23.220335544617186,-21.615268638488086,-10.040268117521224,-20.801290342934887,-19.530332259898035,-9.115118967344259,-19.47264679725512,-20.688431887336428,-11.753314319986337,-17.61116318823092,-19.271974163128842,-12.989957061075938
ID_AJ0ZQ0BWNQDJ,34.06435782,70.66220171,0,-17.18420054898667,-18.865381702807568,-9.957651930609373,-16.476793953927885,-16.98411339845387,-9.729241372753146,-14.872434582026278,-15.171738482599793,-9.67985275639691,-17.245459480396857,-15.69968092065363,-10.406553720513873,-18.148487291438492,-14.915933509360752,-10.575158029715908,-17.399715471676366,-16.741217250371893,-10.061765376216966,-18.293987890830913,-15.83687265544055,-9.640816687078175,-18.57870856468012,-16.738928928310482,-10.114531653023715,-16.436867965989826,-15.561072673933177,-10.486662923277676,-18.831166386738506,-15.747390555841154,-10.647096436838286,-19.996029285643544,-17.850597905765557,-11.939890442080662,-19.72202956991107,-16.204371172648226,-9.977340798055122
ID_BXAEGEVNM7Z5,34.30021188,70.3887482,0,-15.338542717735706,-18.191111945986208,-11.516031533152896,-16.563900890674272,-19.51810957398077,-11.662382681651799,-18.167699113503044,-19.19215770856936,-10.637525946499036,-18.338888190865042,-17.752681019982912,-10.901535375687175,-20.378982272552562,-18.128789826270513,-12.329243883883455,-16.868975334728763,-19.981139228779803,-11.74431228667439,-21.066717366812952,-21.29892524379911,-13.590981748704897,-20.912505103283337,-20.40664609217049,-11.760797258544482,-19.50433459567197,-21.900784998659834,-11.004474127177115,-19.113989765034123,-19.731731860147615,-9.178520380018693,-21.499340476029033,-21.641107953596446,-11.529054656909688,-19.168458887859135,-18.665720739252485,-10.936800442685172
ID_8ZQTO2RAXWK9,34.29604281,70.42770336,1,-18.969384510690833,-20.07260198000997,-11.548759783435848,-19.236913703816022,-21.369381150111252,-11.276212071395022,-20.00801208929508,-20.734205060809355,-10.973335268228244,-22.210774804201584,-20.299283409710636,-10.924401807840797,-20.40590925460584,-19.480820878573255,-10.809292081595563,-18.816225875071105,-18.01527816519447,-11.149033883726478,-23.15658200399445,-19.064949501750284,-11.274191946961324,-22.214276155481052,-19.010576265283376,-11.561541385415513,-20.014367803655812,-20.02923305986547,-10.555511604555798,-21.240244685062446,-20.943442908172788,-10.49753598718117,-19.415791635189272,-22.006327783345757,-12.431524259123837,-20.669363408613926,-20.526465764449807,-12.000827222828404
ID_NJ7TR0UIRLXI,34.29660097,70.39944339,1,-18.786382468316575,-17.36479738709207,-13.408751321814101,-20.952305846804645,-20.389196989579002,-13.35955832710188,-17.894206591995925,-17.35566711276493,-10.632823704042304,-20.94349131011835,-19.186960037549763,-10.201430732304413,-21.447110453587825,-20.266968819435633,-11.535934351451791,-20.787652636684303,-20.237401026185992,-12.792702743989041,-22.46292394457843,-21.40548142978184,-12.747425048036146,-18.900344493516936,-23.65010982431189,-13.52630195726976,-22.024724795241227,-25.09534601862531,-12.64181621545516,-22.451963058445763,-21.706312027384694,-11.786464935566908,-23.270470570890062,-23.65046497194222,-12.248748349217985,-21.79338835619104,-19.83434080409625,-13.559561798231778
ID_MO9PX9RZ01XK,34.17091154,70.77545191,1,-21.593046832939415,-22.040696297474494,-12.79364636747045,-24.180098134743645,-26.254883013681567,-16.27771918955781,-25.506245174789562,-27.17489910832865,-16.481992287773718,-24.97159013598779,-24.85493934188292,-17.159117063771596,-25.96592801438221,-27.273823632632553,-17.839440716648767,-24.400167877921625,-26.700135590319274,-16.966127003968815,-25.366273850594208,-24.8953650579245,-17.276617489154585,-26.902688059006415,-24.715505463407986,-15.851164985831764,-23.69717140168246,-27.005111296683754,-18.308680954813315,-24.72094819702131,-23.531893775312117,-15.147455261616756,-24.583701924127602,-24.929414873056555,-14.783169319086017,-23.329315791898047,-24.09373622532658,-15.553178493682491
ID_LVRJASAC5NFP,34.30736337,70.3955146,0,-19.252964671825424,-19.36070243423757,-12.443992966780902,-19.357725242506554,-19.78517856924098,-10.783047733163384,-18.679088544632002,-20.129246986380707,-10.355809698296794,-18.860675634373415,-17.641065490202177,-10.345655933872127,-20.293681334984406,-19.028136386156874,-10.744583343074263,-20.061232639317033,-19.253929583790573,-10.095614039397034,-19.729502597340925,-19.66699178528511,-9.726469020725235,-19.800628419449545,-19.191738409173322,-10.818065585551135,-20.239953626256135,-20.23413736575134,-7.551858795694412,-18.018336669855483,-17.79786628153136,-9.054005233793005,-18.031739063244054,-20.583244918781464,-11.150569950130182,-19.757828998699416,-19.54120725008716,-11.476009581510162
ID_4C2O3QKE652D,34.28258596,70.40072344,1,-15.259529655857094,-17.47058160764857,-11.516764182902119,-17.155171491590036,-17.627505633257613,-11.732774444168143,-18.65847412866841,-18.38323416636372,-9.570869118322776,-21.1224707155624,-17.657745770465166,-10.253962220282927,-17.69022746336858,-17.254113672328785,-9.933853920184092,-18.05094834350278,-18.5615922080843,-11.997202376670232,-20.11752717037056,-21.553892572226516,-12.209032851171255,-22.85706147347658,-25.15542867088438,-12.671120146658698,-23.001869758220373,-22.147982305035207,-13.036180273941017,-21.503223814974007,-20.726119190241313,-9.79546412258136,-23.236294380152525,-23.713131435225343,-11.711822126039483,-19.213825270223435,-19.596813488069632,-11.800634974731526
ID_A1F1OYZ0CR7Y,34.10621338,70.7045454,0,-18.059447265038173,-11.310178484231113,-5.85280819296144,-17.197835473038868,-9.861779284332917,-6.778833896893034,-18.043191551235164,-10.091825469739284,-6.0482389588297405,-18.352386623957518,-9.543066302626283,-6.244414586242527,-18.245221041533796,-10.72355874068946,-7.464390658039111,-17.070505029252082,-9.648699643219064,-8.01053051850743,-17.403029391610325,-10.422902740115447,-7.410577198556419,-16.641572288134086,-10.730275115033285,-5.886064137451871,-17.15548277200755,-10.25872691499197,-8.206012449167376,-20.445649935694043,-11.665459977116837,-6.083536676115355,-19.62805405756593,-11.854263516402202,-7.110227047509063,-17.900813520991186,-9.703613426458327,-6.435168794798602
ID_KYBQXUVXQHTA,34.25989846,70.36863354,1,-17.158647758570638,-17.963462894592418,-13.165735347719693,-18.0429759449465,-17.952723239324545,-11.96080652398014,-20.010122080003885,-22.860076316360633,-11.958645758611478,-22.40368174814966,-18.8543576418146,-12.016102279931001,-19.230626365101866,-21.2093687870448,-11.550380739463302,-22.022980364132923,-20.38439548320031,-11.82267609459238,-22.22817402727773,-21.405184415468625,-13.802226392938882,-24.23525857130196,-24.69853205104976,-14.11195863412226,-24.465519402679096,-22.7492733156509,-12.969618897104649,-20.879318468623048,-18.801778402949076,-7.5837603690403785,-24.54515707443619,-23.124149593641025,-12.111816304468809,-18.56052572568952,-19.670334155314457,-12.624860480664985
ID_4R1GBOG7F02P,34.09888999,70.69268748,1,-16.847963519062553,-18.547266583641726,-12.64627100288599,-16.156779016405558,-16.507289785899577,-9.698822758078556,-18.20230988880217,-19.299545566309412,-11.561930476705065,-15.755270417496586,-17.9035352962367,-9.967043334213233,-13.104738890139213,-16.575084352892496,-8.331023844806746,-16.014172037665297,-17.548942515430724,-9.818721769762838,-17.57614908888607,-18.224499065606487,-9.141351841360391,-16.740806119431916,-18.043425746110717,-9.558237874976456,-19.693936701733783,-20.391598970016737,-11.351658803391434,-20.1372114192829,-18.15627620303066,-9.911424593331647,-19.89605673141002,-19.94419387955772,-12.90945925373963,-19.673447159966145,-17.946810524399602,-10.287302002365374
ID_84HXMQPKTJXQ,34.30520793,70.38798813,1,-17.63571556688919,-18.567569165035337,-14.655564025249479,-21.843351005547873,-20.81871078632298,-13.388164879951772,-23.198498767714106,-25.258602746265456,-11.716324492330951,-18.50498128523342,-20.723102167663264,-9.843259151782608,-15.923079531427144,-17.48855412095567,-9.268505633855582,-13.79948592069357,-16.93488485833739,-9.125504724533487,-15.624077674925559,-14.92541254592702,-10.376898345665069,-20.89224355600438,-21.121669276752648,-14.443710923727721,-24.89369367926989,-25.06415442937224,-14.017238492919365,-21.7026385068281,-19.00718364256029,-11.620333887829867,-22.92326640691976,-20.15772411137459,-11.169782878380706,-20.281278175295945,-21.48166662886834,-14.217122131512706
ID_1S7BBUA8DTTQ,34.26866122,70.35381277,1,-19.70667059764007,-20.244035640464478,-9.924073492148173,-19.83520100565096,-17.28649888403365,-10.559356340609863,-21.70855100719031,-17.99724087059419,-10.904543076273141,-17.13814032502647,-17.196844503819293,-9.14702233303484,-15.728015244714275,-16.927961872755233,-9.242428379511063,-15.168283152718052,-16.243585911642953,-9.464318052498015,-16.82071890990197,-18.525308234850378,-10.39389136303866,-21.857627681742752,-18.410659032574706,-13.301073100212715,-21.976713827761948,-22.021519178258764,-13.184216907004458,-22.183578231785592,-17.833457029545137,-9.437375388574544,-19.543420542169773,-18.816574219043854,-12.162044854649,-20.11610252985599,-18.887874513564693,-12.081042407717353
ID_SR1610J23RXZ,34.27748495,70.34672574,0,-18.308474633242717,-17.62979185352559,-13.271888986410188,-18.862732231369925,-17.00955088251477,-11.392096455709947,-17.904878480178574,-19.53265473098376,-11.421569110139094,-20.057506657423204,-18.985640488503247,-11.755591430040095,-20.16307554549257,-20.90793023479728,-11.330281224797941,-18.538524498898443,-21.213959370037227,-14.441114778344682,-19.185114451629374,-23.07377954625585,-15.151872296725514,-22.36419473850117,-20.545532556026014,-13.307361014752408,-21.89288045299238,-23.50528850792289,-12.224167566840203,-19.254614777948124,-19.821620748737153,-9.76967575891707,-21.008387085819834,-20.657118861687486,-11.057536331666684,-19.67470836619404,-17.845939897844573,-12.870088206835563
ID_4W4KAW692AS2,34.09267426,70.7584305,0,-21.719797201243484,-19.530994480589577,-10.739053241029337,-18.985302382827943,-18.608734874555058,-9.365252056573057,-16.53103108846264,-17.20702288367138,-8.885311144174409,-18.706333935500666,-17.052837763598866,-8.578077858038826,-19.971450600959717,-17.586296140169154,-9.946580075479249,-18.218581941212754,-16.66570187197367,-10.110967825212025,-19.186705534599547,-19.16907238402994,-9.60468427996845,-18.530279035019873,-16.568706564919445,-9.673715397546164,-19.61625018770919,-17.640630159160533,-10.397221206531604,-18.534652206658635,-17.75228377721363,-9.94640717601535,-17.691499722509928,-18.128856874785885,-10.8360766490206,-18.166727641454393,-18.05261149210754,-12.16047097452142
ID_2MDCZ40BHNSB,34.07993288,70.69026615,1,-17.83153432257082,-19.55362531377225,-12.489207271464519,-18.76438337831792,-19.72115148338464,-12.237986892749015,-22.19510208885694,-18.721490618438473,-11.73825018999692,-18.623751651943408,-18.071123781463143,-12.55861415360331,-18.98384382799628,-17.308236900973366,-10.835137083281175,-20.769558706435475,-21.891356021063032,-12.778437141252779,-20.400641267095722,-19.86449551802306,-12.56601089508106,-22.449587019027373,-20.30610486523637,-12.98219704338849,-20.70529251510222,-22.10400280414426,-13.20297205515933,-20.757455644576346,-21.261023270989263,-10.598986750986706,-22.75319903448696,-23.39303562077827,-15.231979781364483,-20.28259216932768,-20.395351468440822,-12.7978227270904
ID_XGCHI0QINRR2,34.11913606,70.69333487,1,-18.17883226242119,-17.742827057766323,-12.610782306390925,-20.658218654048984,-20.155360560677526,-12.018627153205633,-24.421417227669163,-21.765740882511835,-12.42621391163832,-24.58403148205001,-22.455103304668672,-12.645550826126927,-23.337756306184144,-22.89204542296503,-15.141780803163876,-23.44918004577456,-21.180709502675878,-14.681082542274769,-23.819826665455906,-24.477364106351377,-14.112466524487164,-26.42997820833553,-24.934563536131908,-15.503481573022531,-26.023559543802726,-26.015672038867468,-14.427487104681285,-23.85181487470758,-21.784067664159604,-11.831831135741814,-21.822306727396445,-19.1957657129346,-11.496723530974048,-19.180744124030575,-20.59427995663959,-9.042273311057887
ID_LCU8PB4N0LVN,34.09252058,70.75387151,1,-16.25631160799459,-18.30474858273997,-12.802430525486288,-18.257184245186476,-19.813441094366073,-12.05296386319958,-18.665561411921423,-21.710217868697857,-13.039182184780538,-18.26794454741698,-17.067450931140666,-8.917342707642579,-16.157271585733426,-16.508577686707152,-9.392085247439601,-17.225947960032308,-17.18005844822276,-10.716756909871071,-19.021635427435,-17.934037716261365,-10.277708555377597,-17.922997121580075,-19.15228048667703,-9.569903900438618,-18.22797472494594,-20.913727813309166,-12.563026278958286,-17.02278393982528,-18.118417467511755,-9.422916733898303,-17.54559352039966,-16.528595879525973,-9.921139239295176,-18.300729222228146,-16.917847792765844,-9.737256078529967
ID_CZKDZ6JHYMP4,34.29089624,70.39394106,1,-18.350850070271466,-17.61634020432914,-11.346180877911051,-18.89523985716492,-19.461353369732127,-12.16520934407467,-22.450366028701687,-20.063034330648158,-10.881410182324979,-20.628459174991242,-19.558095323653042,-9.794385888920798,-17.308552574208527,-16.8225348933224,-9.885534424603605,-21.127418645117654,-20.042502176003286,-12.109479955870032,-22.829308457493774,-24.270140202620944,-13.606874046768397,-22.687520346572047,-23.20453062697186,-14.35330645265961,-22.293878232292332,-25.284637404897094,-16.752949666529023,-18.22745113243418,-19.95109968271937,-10.908565756775298,-19.59164709350865,-19.70940873250949,-12.61952028649672,-20.178518413270005,-20.039016379753697,-13.314028704437868
ID_7Z40LLJAFZ00,34.08181834,70.69665843,1,-18.356833746890906,-17.297970291495993,-10.435676970255464,-18.982637945506635,-19.30102231323488,-11.647744359916823,-18.265888617735246,-18.258011034434837,-10.919959111379272,-18.028393858197617,-20.585351382994496,-11.384877742193636,-18.776674563146962,-20.098771664733313,-11.34085055695503,-19.11509453370192,-21.211477585095572,-11.440478003142188,-18.459455513223247,-21.561558187877473,-10.562975762444655,-17.958932854737906,-17.990726688211865,-10.647413379835282,-17.964048434081953,-18.740108729368597,-11.620942924678024,-18.696456654146033,-20.38104530951491,-11.792045129770836,-19.561653780224475,-21.159224112591897,-13.277661814958886,-18.19243508339327,-21.949239407248243,-12.318882896597717
ID_LT6B1I6DN74Z,34.264893,70.33371323,0,-20.86211898768032,-17.285763779877236,-13.946738810031686,-16.692860489511702,-18.356217696919845,-12.15796308444949,-15.05146694426647,-18.06436213388605,-10.664175423679074,-19.47969612743883,-18.305266627170486,-10.197238823020045,-18.230452601472475,-17.404901621034146,-8.946674765902621,-19.001731802687257,-16.386590933780816,-10.493512039260263,-18.113019388162016,-15.385094922219661,-10.734226262404105,-16.861731763542917,-16.750944153937038,-11.155079662283693,-17.34683015999915,-16.99195238008349,-10.343097053665378,-17.03485873925972,-14.29898995490401,-11.164583283708904,-13.466530379669257,-14.86199808199225,-10.351998396262648,-14.606045925688761,-17.075352567857358,-11.08924150017293
ID_0O9IXHXP6W50,34.29270082,70.36551715,1,-20.11817805941224,-17.689907130903315,-13.723695779976621,-19.961426466125413,-16.517388534721665,-12.366230577345972,-19.902593755382718,-18.405945605589544,-12.148649121676172,-20.841757656849495,-20.34951772459604,-12.26990899090592,-20.92854904330277,-19.7123645873246,-14.93858907642812,-20.22529790741517,-19.802267900168182,-13.872633924202493,-20.88408158830797,-22.240690771614577,-14.056678046433069,-23.29896499428046,-21.090446479239468,-14.296391082615699,-22.49322522361649,-21.051068370617326,-12.822112711928884,-19.00223905478921,-17.7958151595217,-10.837543220307964,-21.70038102578686,-19.30664479006567,-12.434910878473138,-19.30330936516618,-18.56846614755543,-13.214049893700897
ID_S9FDBGGIZC2H,34.28970829,70.41687464,1,-19.8025308763807,-19.3484630858596,-13.519992596485183,-19.503952795803773,-21.459211511828045,-13.061313318766713,-24.535168877829673,-24.08551941312216,-15.285929012713515,-24.63776791285685,-24.45900408704179,-16.057099872518226,-24.427677825103984,-27.122562611699422,-16.69981352389091,-24.26336655679568,-26.385189479730563,-16.84736525888507,-27.196025950325257,-27.851687277696236,-17.201556116480873,-26.349803073821498,-25.37140032217955,-17.202817577609196,-26.48702249269537,-27.113412862150632,-16.657526645548476,-24.55986124306157,-26.074807595684415,-13.057472193499862,-25.54958652595739,-25.264168256432914,-14.803212874503227,-23.442032370462034,-22.9999098143845,-14.442403504340158
ID_B3JRB3R30YL8,34.2665699,70.33002391,1,-20.922801166923364,-18.665536096489586,-12.56727045293947,-19.26438246465199,-17.23458348697866,-10.811048928400302,-22.595254789004414,-19.084657268874622,-12.06503292534176,-16.76062272081067,-19.484463788659124,-12.469983530192605,-23.312540776852543,-21.26585278755276,-13.595725157811552,-27.520068848755898,-25.06925379931088,-12.91380266641387,-24.866568517010684,-25.491569443143952,-13.549722870733607,-23.942308304374517,-24.931650470003877,-13.726436631964265,-22.86407835666443,-22.397199082261672,-13.17267136566971,-23.27505968394369,-19.726561340213472,-12.894553261354508,-20.0332918062359,-23.416428088698765,-14.009213597261608,-20.583126096069005,-21.35009444531544,-13.022095224339925
ID_THFLD6H0G21T,34.26453919,70.36640568,0,-15.126431734038118,-17.056470784499954,-9.175340476698628,-17.199671605217905,-17.17761342255616,-8.43173386590231,-16.154671585023248,-18.675351405017757,-8.905426938766603,-17.4862357296549,-17.93753016150104,-9.583391199709183,-17.379881062930316,-19.51270663784128,-8.122438749686548,-16.775339717278246,-20.503097083360693,-8.984803527759388,-15.739329721246827,-17.43936567298034,-8.575398288091922,-16.642197069478954,-16.882539224055556,-9.560517700902066,-16.65175882023926,-15.453912183425137,-8.491678045467575,-16.06805370627021,-16.665042266497732,-7.690377625128969,-17.34748284400196,-17.231906796249564,-7.445858303067505,-17.67400332470518,-17.832300926799263,-8.028783384437352
ID_TJZFLT7QJMC7,34.30126638,70.39345406,1,-19.877975666929757,-20.483329028570406,-13.344361355644605,-20.204696005990154,-19.579813260444002,-11.57649292320882,-19.789321894903875,-21.288499508135278,-9.607527463665733,-18.541853310030827,-18.019069080468785,-9.497500414531283,-19.990624037835193,-21.099713168541097,-11.048693562764113,-23.24916378423336,-21.43668541791198,-13.434399949495807,-22.685945349527383,-24.40145078965619,-13.396408281301202,-22.017496574652547,-25.417404636494826,-12.423371814678282,-24.532236092048695,-23.89061437452451,-10.141091109990807,-20.145520297469588,-18.63663056689767,-8.60619910297996,-22.952270707757073,-23.793823804415528,-12.42359890926053,-20.311531324752156,-17.595982716388797,-10.225235868133492
ID_A9TJTX66XQSG,34.16530999,70.76418241,1,-17.300515236403676,-16.307284056100496,-11.695786856263261,-18.13540163538678,-18.469352009013853,-9.561270494776432,-16.772170785870866,-18.309522592920263,-8.784467459398861,-16.056489737632337,-16.332102734865696,-10.130337683794071,-16.068005507849843,-16.983368542699658,-10.266156178867154,-15.224450631809962,-17.173814021906225,-10.146767112363062,-16.426848131213116,-16.394267750527973,-9.522836852747428,-17.077697884074354,-16.80606497185028,-9.166461825745383,-18.246754936445562,-17.30660733954125,-10.015704643755853,-18.85951264729573,-17.13931302013804,-9.030778181316542,-21.02408506066859,-18.26928982741982,-10.963208633425847,-18.52933435186211,-16.73416728611242,-11.705261368993558
ID_Y7S21PIT1FOS,34.28432088,70.41332169,1,-17.543378795112453,-17.494886377815753,-11.668792180678123,-19.124172341443572,-21.808678074585924,-13.123840314131789,-19.652982602725654,-21.243078705542295,-11.92564512796101,-19.67470149461537,-20.64415624618029,-11.631538902196802,-20.60403558194626,-21.895514409489504,-12.766742170958375,-20.93542747364699,-24.77253939487814,-12.75446410235921,-24.510480878884483,-25.968066982183796,-13.751585071824199,-26.39840793268731,-24.706423025857756,-14.612049149834835,-24.270254134091253,-23.467019502419298,-13.90032963251872,-19.78573116386937,-21.50548832912187,-11.145909346137746,-22.827786430401982,-25.293500114978997,-12.795586847061776,-19.502506732266372,-27.87525361576806,-12.79191044715355
ID_4C8HMB30MJIB,34.24378466,70.30037392,0,-20.384127997087745,-18.92281226365595,-9.119559320574893,-20.26283084256164,-17.02582233951038,-10.36140754356488,-19.245098145282654,-17.34106401817414,-8.70261854630561,-20.15250552715585,-14.969427471245245,-9.668032200194006,-19.07172673394092,-15.85485170351675,-10.70310008926946,-21.52590936648292,-18.054233114854554,-9.488518028402408,-21.422519344744018,-18.123862590052525,-9.334457205455411,-19.39633668192798,-19.02132722972802,-9.704624827412234,-18.70561609316408,-18.482382743827863,-9.387271330957418,-19.526607851830914,-18.665962341880054,-9.429958292149344,-20.403847532669232,-18.261108316649477,-8.52843807859156,-18.0493493407495,-17.002359393666925,-9.954384828554213
